,cleaned_tweet,label
16318,ford ford fancy name fag mobile,1
16319,love hoe,1
16320,jamal fool first called leprechaun said heart cant blue purple got yellow,2
16321,local bitch,1
16322,trash talked many hated guess many fuck give less one,1
16323,rather rancho live ghetto urban area nigger nigger impersonator adopting,0
16324,start cry stalking faggot want laff,0
16325,gon happen coward nigger get lit know pac sign tmt,0
16326,lmaooo cleveland sent drose hell last night home faggot disappeared,1
16327,omg october gon best month ever basic bitch,1
16328,luv hip hop check drying bitch turning insurance scam,1
16329,dont see connection legitimizing queer lifestyle increase std sexual deviancy,0
16330,rise planet ape,2
16331,nah trash trash dawg,2
16332,dont understand many american hate obama saluting latte nobody tell swagfags anything abo,1
16333,got nugget time bitch,1
16334,told bout niggaz say pay anything get pussy must,1
16335,noooo let tell yall bitch baltimore ratchetttttt,1
16336,derek jeter present paul konerko retirement gift watch,2
16337,since derek jeters multihit game among behind gehrig ruth,2
16338,overtime bitch,1
16339,idiot miserable trash excuse man,2
16340,want someone call without another bitch staking claim simultaneously,1
16341,got bitch work mad bitch dick,1
16342,amp monkey around set video,2
16343,tragedy smh nigga dont know throw dirt name pussy,0
16344,every bad bitch come mood swing,1
16345,suppose keep hoe finding,1
16346,yeah trash man capitalized tho takin fan,2
16347,liam gallagher came see perform tonight said mental cunt thats fucking amazing,1
16348,hasnt trade lopsided since babe ruth traded yankee nanette cash,2
16349,ctfu nigga call bitch speaking truth dont get way,1
16350,omg hahaha best thing watch today milan lucic crybaby bitch goon bruin,1
16351,look fake fuck boy desperate ring trash fake fan,1
16352,coon meat made ill even type racist much,1
16353,torus better watchout hoesshes gon get caught,1
16354,pretend like cold hearted bitch cut instant without second thought actually,1
16355,call hoe,1
16356,aint gon take pic tho scared japanese steakhouse tho bitch walking quick,1
16357,vintage mickey,2
16358,world wouldnt fun hoe didnt exist,1
16359,sell dope fuck hoe make song bout shit rob nigga work dont feel wrong bout shit,1
16360,nbc news project charlie baker win massachusetts governor,2
16361,hoodie little bitch last time heard hoodies team mike put,1
16362,bitch chick flick ever sad movie,1
16363,see instagram alice texas hoe thats low even alice,1
16364,lol wall trust thick biggest bitch youve ever met youll know,1
16365,welcome good burger home good burger fuck bitch,1
16366,put redneck white house gon camo house,1
16367,itni bahaduri interview mein hamesha marne tayyar rehte got scared cracker lol,2
16368,aint nothing cut bitch,1
16369,back bitch,1
16370,bitch went full retard,1
16371,make paper ball trash,2
16372,trying resist urge smack bitch,1
16373,breaking charlie crist file emergency motion mulligan,2
16374,youzza bitch,1
16375,someone phone cinema want jump across seat fly kick dat bitch,1
16376,bae mean anything else always thought ghetto word babe,2
16377,ever leave around bitch imma get stoned,1
16378,trying hard resist urge smack bitch,1
16379,ampbitches,1
16380,trash pointless bitch club smfh,1
16381,bitch get chalked catch feeling,1
16382,damn hoe askin nigga smoke bitch getting smoked tonight,1
16383,smoke would smokin hoe less gettin fucked,1
16384,hoe choose let choose fuck friend momma,1
16385,twitpic reaction find love life selling pussysold pussy backpage,1
16386,rtsamp ill take micamp say fuck right pussy,1
16387,got nigga got bitch,1
16388,youre fucking pussy isnt joke girly little bitch,1
16389,charlie baker make final election eve campaign stop swampscott high school,2
16390,congressional hopeful richard tisei stop baker swampscott rally still charlie,2
16391,still waiting charlie baker take stage swampscott,2
16392,slowly moving list hoe already know nolan lamar stock rising lol,1
16393,basic bitch starter pack,1
16394,cranberry juice niggah cranberry vitamin youll piss,1
16395,turnt last night shut bitch wit frfr,1
16396,dumb bitch,1
16397,aint making music sip henny bitch maco winnin island,1
16398,oomfs teeth quite yellow,2
16399,conclusion lois lerner giant bitch,1
16400,rosemary lehmberg ill show chug beer motherfker,1
16401,win since pile trash went new orleans,1
16402,favorite shark megaldon least favorite mud shark worst,2
16403,pussy bitch kick gta youre chill fuck need basketball,1
16404,american claim local threat reply mean iraq syria turkey jordan saudi arabia leb,2
16405,happy birthday bitch,1
16406,charlie rangel rewrite history gop think civil war,2
16407,wipe cum faggot contact lens wildin cant see shit,1
16408,ready slay bitch even half way thew soak,1
16409,bitch awesome,1
16410,rounding cnn ebola panel tonight monkey film outbreak,2
16411,drudge report every day hoping see story tranny army,2
16412,shes watchin eye shes makin linguine amp clam body know,2
16413,yes bird tweet morning lovely remember youre hearing bird cock get rock hard bird,1
16414,dumb bitch saidrt matter man say way hell truly respect hold sex,1
16415,black girl ghetto though,2
16416,cant wait till amp boyfriend break nigga act like pussy,1
16417,bad bitch backpage might find one follower,1
16418,yall hoe worried yall eyebrow yall forgot yall mustache lmao,0
16419,fam aint nothin cut bitch vincent van gogh,1
16420,thank perkins student section participating yellow really appreciated,2
16421,apartheid pedestrian check show freedom paper darky,0
16422,scott walker investigate christie bridgegate perry drunk monkey dem dagate men innocent threat left,2
16423,apparently current hair trend hollywood bitch look like lost fight weed whacker,1
16424,yellow card issued temple,2
16425,cheating good woman like eating trash instead going steak,2
16426,kim kardashian babyin important news took trash last night,2
16427,monday whats ugly bitch,1
16428,one man trash another man girlfriend,1
16429,hearing bitch tell story think lie lie lie,1
16430,sassy bitch,1
16431,london evening well exiron maiden member tony moor busking outside balham train station,2
16432,coming soon bitch nigga,1
16433,dyke hear lady free,1
16434,bitch fucking insane sentence describes word,1
16435,getting money aint worried bout matter occasion ima always get dough,1
16436,shy girl cute,2
16437,chrisbrown beating another bitch,1
16438,tall goofy bitch walked club sit britney griner lookin,1
16439,happy birthday freshman faggot,0
16440,real lilbitch short fuck,1
16441,date hoe,1
16442,shout faggot took million one selfies phone,1
16443,charlie rangel apologize tea party member ill set meeting explain outrageous comment,2
16444,got cooky bitch ate one,1
16445,time studio make really good music act like dont know bitch flexed since,1
16446,really bitch lmfao,1
16447,fix fucking sniper retarded piece shit fucking overpowered fuck aim faster,1
16448,snipe youre fucking faggot fucking hope sniper get fucking raped suffer cancer,0
16449,zrgrizz stop paling video game age fucking stop playing like pussy,1
16450,nigga talkin shit around sittin quiet yous fuckin bitch dont fuck real,1
16451,hoe ref got hit fined fighter,1
16452,sucha hoe,1
16453,see girl wit nigga like bitch bet snatch aint even gone lol,1
16454,mamma aint ready got sum bad bitch sleeve boi lol magician nigga lmao,1
16455,threw pussy neva caught gay,1
16456,fuck yaw yaw nigs,1
16457,googled number found hoe,1
16458,hate bitch say aint cute lol say trynna cute,1
16459,ugly girl fight pretty bitch hand lol,1
16460,nigga would fuck broke really nigga bitch fuck niggs,1
16461,havent sex forever bitch could send emoji catch nut,1
16462,glad charlie agrees carol cnn assaulting girl,2
16463,school bitch,1
16464,last bitch bitch came trap tryna vine dope fuh likesher funeral day dat,1
16465,never talk anybody dinner family hate everyone defends people call cunt,1
16466,fvck friend amp fvck hoe,1
16467,sam guy fucking pussy,1
16468,yankee offseason plan sign sandoval move arod first base shoot teixeira throw corpse east river,2
16469,ghetto girl start fight,1
16470,say hashtag lying probably unhappy life fake bitch lolz,1
16471,like youre bitch bitch cuz got flower emojis tweet doesnt mean youre som,1
16472,know color skin stop friendly reminder bitch,1
16473,kendrick lamar said call bitch bitch hoe hoe woman woman knew onto something pre,1
16474,youre hoe dont expect princess treatment,1
16475,mother trash man ask everyday need want money say naw good come payday,2
16476,woah bitch say love,1
16477,adorable tiny monkey showering sink cutest viral video youll see weekend,2
16478,sheeeeeit tell wana fat bitch smell like bologna,1
16479,fella take note eating pussy keep lip soft,1
16480,dont fuck wit fake hoe touch jlos,1
16481,ooooo give one hot pocket hoe,1
16482,yall make mutual decision sex first date shes trash kind math,2
16483,good pussy like drug,1
16484,power thrust really hoe omg,1
16485,insecurity bitch,1
16486,already know trash tatted list thing want nigga top,1
16487,bastino niggah,1
16488,annoying ppl follow unfollow like bitch trying considerate,1
16489,dont faggot cover mouth fkn cough sneeze got immune system keep strong asshole,0
16490,wyd hoe bucket heyyy,1
16491,albino isnt problem gut hair fish net decided wear sooo many thing wrong,2
16492,still wishin old hoe best,1
16493,ayo take pic fam think bitch gon fuck pic lma,1
16494,make sure titty bouta take pic laying like side bitch,1
16495,word dont make hoe okay sex first date long feeling mutual,2
16496,swing thats fucked bitch meanwhat say back,1
16497,rick scott charlie crist worst gubernatorial election america face ugly future,2
16498,text bitch make wish come true,1
16499,look pregnant stupid bitch lol,0
16500,tired yall hoe giving shout yall moma talking bout aint raise hoe,1
16501,gota hand fulla brother trek gang bitch hustle,1
16502,love pussy,1
16503,bitch youre retarded men cook wear panty,1
16504,hoe mad cause nigga wanted,1
16505,got time dem hoe thats aint wassup,1
16506,envy bitch long full eyelash,1
16507,jeff fisher saved ref karma zebra messed,2
16508,bitch swearing pussy soooo good nonsense,1
16509,get bitch,1
16510,got interest tall skinny model bitch like woman amp hip,1
16511,shit could break lose good girl guess need bad bitch come around make,1
16512,twitter home button birdhouse join youre egg logo bird people dont realize,2
16513,already know fed bitch ready walk door,1
16514,didnt sell pussy,1
16515,weave turning bitch horse,1
16516,bitch crazzzyyyyyy maaannnnn,1
16517,many question sex tape love love love mimi thirsty dude release trash,2
16518,everybody fckn everybody bitch amp everybody shit thats life,1
16519,bitch try suck strap thats getting kicked,1
16520,kim hoe fucked dude see hoe fucked dude dont even got,1
16521,either bitch fake gay fake happy,1
16522,vin scully called camel jockey,0
16523,eat pussy back slide two finger,1
16524,pussy good umma moan eating,1
16525,kobe call dwight howard bitch nigga,1
16526,fake eyelash okay look natural bitch look like gon take flight blink,1
16527,foh lmao hella skinny bitch dont like,1
16528,nigga broke hoe,1
16529,check bitch,1
16530,let tell funky bitch bout pimp name aint payin pussy dick aint free,1
16531,bitch stfu game strong asf,1
